file,precision,registers,version,block,sort,kernel time,total time,memory
2_RANDCONSTHEIGHT_65536_zero_EU,float,-,4,128,-,1764203,1771328,814021724
2_RANDCONSTHEIGHT_65536_zero_EU,float,-,4,128,h,70442,79146,439771740
2_RANDCONSTHEIGHT_65536_zero_EU,double,-,1,128,-,1845541,1849971,875883480
2_RANDCONSTHEIGHT_65536_zero_EU,double,-,1,128,h,1825884,1833853,876145624
2_RANDCONSTHEIGHT_65536_zero_EU,double,-,2,128,-,2447379,2455819,1670447256
2_RANDCONSTHEIGHT_65536_zero_EU,double,-,2,128,h,109030,122052,1670709400
2_RANDCONSTHEIGHT_65536_zero_EU,double,-,3,128,-,2194482,2205049,1661253784
2_RANDCONSTHEIGHT_65536_zero_EU,double,-,3,128,h,113471,126542,877934744
2_RANDCONSTHEIGHT_65536_zero_EU,double,-,4,128,-,1919417,1932104,1625594008
2_RANDCONSTHEIGHT_65536_zero_EU,double,-,4,128,h,116597,126778,876782744
4_SKEWED_1_65536_zero_EU,float,-,1,128,-,1033347,1036971,151136620
4_SKEWED_1_65536_zero_EU,float,-,1,128,h,1119588,1125770,151398764
4_SKEWED_1_65536_zero_EU,float,-,2,128,-,1656534,1661390,1122566236
4_SKEWED_1_65536_zero_EU,float,-,2,128,h,706332,714943,1122828380
4_SKEWED_1_65536_zero_EU,float,-,3,128,-,1673107,1679397,820697180
4_SKEWED_1_65536_zero_EU,float,-,3,128,h,712258,718998,162826332
4_SKEWED_1_65536_zero_EU,float,-,4,128,-,1651044,1657769,468652124
4_SKEWED_1_65536_zero_EU,float,-,4,128,h,711820,720178,154874460
4_SKEWED_1_65536_zero_EU,double,-,1,128,-,1036694,1040629,299986680
4_SKEWED_1_65536_zero_EU,double,-,1,128,h,1122944,1129343,300248824
4_SKEWED_1_65536_zero_EU,double,-,2,128,-,1801893,1807950,2242969752
4_SKEWED_1_65536_zero_EU,double,-,2,128,h,852233,866976,2243231896
4_SKEWED_1_65536_zero_EU,double,-,3,128,-,1816633,1827208,1638963352
4_SKEWED_1_65536_zero_EU,double,-,3,128,h,870876,878770,322836632
4_SKEWED_1_65536_zero_EU,double,-,4,128,-,1797912,1805138,934854808
4_SKEWED_1_65536_zero_EU,double,-,4,128,h,865931,875433,306905240
0_UNIFORM_100000_zero_EU,float,-,1,64,-,678765,685558,162500092
0_UNIFORM_100000_zero_EU,float,-,1,64,w,679789,689279,162900092
0_UNIFORM_100000_zero_EU,float,-,1,64,W,682500,692091,162900092
0_UNIFORM_100000_zero_EU,float,-,1,64,h,681311,690787,162900092
0_UNIFORM_100000_zero_EU,float,-,1,64,H,679521,689103,162900092
0_UNIFORM_100000_zero_EU,float,-,1,128,-,677645,684276,162500092
0_UNIFORM_100000_zero_EU,float,-,1,128,w,683917,693424,162900092
0_UNIFORM_100000_zero_EU,float,-,1,128,W,679556,689047,162900092
0_UNIFORM_100000_zero_EU,float,-,1,128,h,678388,687866,162900092
0_UNIFORM_100000_zero_EU,float,-,1,128,H,686266,695750,162900092
0_UNIFORM_100000_zero_EU,float,-,2,64,-,42904,49718,162500092
0_UNIFORM_100000_zero_EU,float,-,2,64,w,42913,52537,162900092
0_UNIFORM_100000_zero_EU,float,-,2,64,W,42800,52427,162900092
0_UNIFORM_100000_zero_EU,float,-,2,64,h,42862,52483,162900092
0_UNIFORM_100000_zero_EU,float,-,2,64,H,42942,52587,162900092
0_UNIFORM_100000_zero_EU,float,-,2,128,-,43133,49915,162500092
0_UNIFORM_100000_zero_EU,float,-,2,128,w,43187,52795,162900092
0_UNIFORM_100000_zero_EU,float,-,2,128,W,43134,52787,162900092
0_UNIFORM_100000_zero_EU,float,-,2,128,h,43208,52826,162900092
0_UNIFORM_100000_zero_EU,float,-,2,128,H,43207,52828,162900092
0_UNIFORM_100000_zero_EU,float,-,3,64,-,43576,50910,162968896
0_UNIFORM_100000_zero_EU,float,-,3,64,w,43630,54624,163368896
0_UNIFORM_100000_zero_EU,float,-,3,64,W,43709,54682,163368896
0_UNIFORM_100000_zero_EU,float,-,3,64,h,43648,54651,163368896
0_UNIFORM_100000_zero_EU,float,-,3,64,H,43545,54557,163368896
0_UNIFORM_100000_zero_EU,float,-,3,128,-,42539,48175,163059620
0_UNIFORM_100000_zero_EU,float,-,3,128,w,42511,51847,163459620
0_UNIFORM_100000_zero_EU,float,-,3,128,W,42542,51873,163459620
0_UNIFORM_100000_zero_EU,float,-,3,128,h,42551,51864,163459620
0_UNIFORM_100000_zero_EU,float,-,3,128,H,42456,51788,163459620
0_UNIFORM_100000_zero_EU,float,-,4,64,-,44866,52134,162937592
0_UNIFORM_100000_zero_EU,float,-,4,64,w,44952,55940,163337592
0_UNIFORM_100000_zero_EU,float,-,4,64,W,44994,56024,163337592
0_UNIFORM_100000_zero_EU,float,-,4,64,h,45019,56003,163337592
0_UNIFORM_100000_zero_EU,float,-,4,64,H,44940,56128,163337592
0_UNIFORM_100000_zero_EU,float,-,4,128,-,45113,52642,162937592
0_UNIFORM_100000_zero_EU,float,-,4,128,w,45135,56130,163337592
0_UNIFORM_100000_zero_EU,float,-,4,128,W,45225,56230,163337592
0_UNIFORM_100000_zero_EU,float,-,4,128,h,45223,56418,163337592
0_UNIFORM_100000_zero_EU,float,-,4,128,H,45236,56228,163337592
0_UNIFORM_100000_zero_EU,double,-,1,64,-,1031878,1038840,321700152
0_UNIFORM_100000_zero_EU,double,-,1,64,w,1032776,1043647,322100152
0_UNIFORM_100000_zero_EU,double,-,1,64,W,1030637,1041435,322100152
0_UNIFORM_100000_zero_EU,double,-,1,64,h,1034610,1045320,322100152
0_UNIFORM_100000_zero_EU,double,-,1,64,H,1037231,1047923,322100152
0_UNIFORM_100000_zero_EU,double,-,1,128,-,1032453,1039328,321700152
0_UNIFORM_100000_zero_EU,double,-,1,128,w,1040102,1050780,322100152
0_UNIFORM_100000_zero_EU,double,-,1,128,W,1035697,1046390,322100152
0_UNIFORM_100000_zero_EU,double,-,1,128,h,1034829,1045520,322100152
0_UNIFORM_100000_zero_EU,double,-,1,128,H,1041614,1052294,322100152
0_UNIFORM_100000_zero_EU,double,-,2,64,-,70153,77165,321700152
0_UNIFORM_100000_zero_EU,double,-,2,64,w,70094,80896,322100152
0_UNIFORM_100000_zero_EU,double,-,2,64,W,70160,81009,322100152
0_UNIFORM_100000_zero_EU,double,-,2,64,h,70053,80855,322100152
0_UNIFORM_100000_zero_EU,double,-,2,64,H,70134,80946,322100152
0_UNIFORM_100000_zero_EU,double,-,2,128,-,70351,77379,321700152
0_UNIFORM_100000_zero_EU,double,-,2,128,w,70427,81217,322100152
0_UNIFORM_100000_zero_EU,double,-,2,128,W,70389,81215,322100152
0_UNIFORM_100000_zero_EU,double,-,2,128,h,70439,81238,322100152
0_UNIFORM_100000_zero_EU,double,-,2,128,H,70378,81191,322100152
0_UNIFORM_100000_zero_EU,double,-,3,64,-,74242,81845,322219004
0_UNIFORM_100000_zero_EU,double,-,3,64,w,75233,86593,322619004
0_UNIFORM_100000_zero_EU,double,-,3,64,W,74879,86206,322619004
0_UNIFORM_100000_zero_EU,double,-,3,64,h,74234,85568,322619004
0_UNIFORM_100000_zero_EU,double,-,3,64,H,74328,85662,322619004
0_UNIFORM_100000_zero_EU,double,-,3,128,-,69293,75138,322409824
0_UNIFORM_100000_zero_EU,double,-,3,128,w,69376,79032,322809824
0_UNIFORM_100000_zero_EU,double,-,3,128,W,69310,78970,322809824
0_UNIFORM_100000_zero_EU,double,-,3,128,h,69255,78920,322809824
0_UNIFORM_100000_zero_EU,double,-,3,128,H,69229,78893,322809824
0_UNIFORM_100000_zero_EU,double,-,4,64,-,75354,82890,322137652
0_UNIFORM_100000_zero_EU,double,-,4,64,w,76431,87771,322537652
0_UNIFORM_100000_zero_EU,double,-,4,64,W,75935,87273,322537652
0_UNIFORM_100000_zero_EU,double,-,4,64,h,75183,86525,322537652
0_UNIFORM_100000_zero_EU,double,-,4,64,H,75380,86707,322537652
0_UNIFORM_100000_zero_EU,double,-,4,128,-,71476,78990,322137652
0_UNIFORM_100000_zero_EU,double,-,4,128,w,71376,82725,322537652
0_UNIFORM_100000_zero_EU,double,-,4,128,W,71347,82674,322537652
0_UNIFORM_100000_zero_EU,double,-,4,128,h,71338,82660,322537652
0_UNIFORM_100000_zero_EU,double,-,4,128,H,71355,82682,322537652
1_RAND_100000_zero_EU,float,-,1,64,-,18628330,18635906,871231036
1_RAND_100000_zero_EU,float,-,1,64,w,27566601,27577702,871631036
1_RAND_100000_zero_EU,float,-,1,64,W,34345966,34357053,871631036
1_RAND_100000_zero_EU,float,-,1,64,h,28244549,28255617,871631036
1_RAND_100000_zero_EU,float,-,1,64,H,28240730,28251778,871631036
1_RAND_100000_zero_EU,float,-,1,128,-,18364829,18372178,871231036
1_RAND_100000_zero_EU,float,-,1,128,w,27760681,27771855,871631036
1_RAND_100000_zero_EU,float,-,1,128,W,35292333,35303737,871631036
1_RAND_100000_zero_EU,float,-,1,128,h,27996959,28008077,871631036
1_RAND_100000_zero_EU,float,-,1,128,H,28349165,28360434,871631036
1_RAND_100000_zero_EU,float,-,2,64,-,13092859,13105554,1712900092
1_RAND_100000_zero_EU,float,-,2,64,w,5220424,5237529,1713300092
1_RAND_100000_zero_EU,float,-,2,64,W,5177206,5194314,1713300092
1_RAND_100000_zero_EU,float,-,2,64,h,6280152,6298309,1713300092
1_RAND_100000_zero_EU,float,-,2,64,H,6312148,6329428,1713300092
1_RAND_100000_zero_EU,float,-,2,128,-,13115867,13129613,1712900092
1_RAND_100000_zero_EU,float,-,2,128,w,5211339,5228438,1713300092
1_RAND_100000_zero_EU,float,-,2,128,W,5156574,5173678,1713300092
1_RAND_100000_zero_EU,float,-,2,128,h,6294726,6311825,1713300092
1_RAND_100000_zero_EU,float,-,2,128,H,6337150,6354251,1713300092
1_RAND_100000_zero_EU,float,-,3,64,-,12311952,12325711,1692102976
1_RAND_100000_zero_EU,float,-,3,64,w,5286496,5298283,943042496
terminate called after throwing an instance of 'thrust::system::system_error'
  what():  radix_sort: failed on 1st step: an illegal memory access was encountered
1_RAND_100000_zero_EU,double,-,1,64,-,15798237,15810918,1739083320
1_RAND_100000_zero_EU,double,-,1,64,w,28152355,28169249,1739483320
1_RAND_100000_zero_EU,double,-,1,64,W,32025277,32042056,1739483320
1_RAND_100000_zero_EU,double,-,1,64,h,24467846,24484736,1739483320
1_RAND_100000_zero_EU,double,-,1,64,H,24675157,24691907,1739483320
1_RAND_100000_zero_EU,double,-,1,128,-,15753062,15765737,1739083320
1_RAND_100000_zero_EU,double,-,1,128,w,28820545,28837253,1739483320
1_RAND_100000_zero_EU,double,-,1,128,W,33120092,33136806,1739483320
1_RAND_100000_zero_EU,double,-,1,128,h,24674732,24691338,1739483320
1_RAND_100000_zero_EU,double,-,1,128,H,25163275,25179865,1739483320
1_RAND_100000_zero_EU,double,-,2,64,-,15200448,15214188,3422500152
1_RAND_100000_zero_EU,double,-,2,64,w,6370806,6390102,3422900152
1_RAND_100000_zero_EU,double,-,2,64,W,6414614,6433888,3422900152
1_RAND_100000_zero_EU,double,-,2,64,h,8307603,8326894,3422900152
1_RAND_100000_zero_EU,double,-,2,64,H,8290285,8309576,3422900152
1_RAND_100000_zero_EU,double,-,2,128,-,15172549,15186296,3422500152
1_RAND_100000_zero_EU,double,-,2,128,w,6381056,6400357,3422900152
1_RAND_100000_zero_EU,double,-,2,128,W,6464686,6483958,3422900152
1_RAND_100000_zero_EU,double,-,2,128,h,8308111,8327401,3422900152
1_RAND_100000_zero_EU,double,-,2,128,H,8311313,8330587,3422900152
1_RAND_100000_zero_EU,double,-,3,64,-,14913384,14928192,3380487164
1_RAND_100000_zero_EU,double,-,3,64,w,6428685,6448629,1882629756
1_RAND_100000_zero_EU,double,-,3,64,W,6319959,6339849,1880313468
1_RAND_100000_zero_EU,double,-,3,64,h,7847982,7866291,1884976764
1_RAND_100000_zero_EU,double,-,3,64,H,7849822,7868130,1881947772
1_RAND_100000_zero_EU,double,-,3,128,-,14800785,14813472,3407975776
1_RAND_100000_zero_EU,double,-,3,128,w,6290533,6307685,2007678944
1_RAND_100000_zero_EU,double,-,3,128,W,6245537,6262908,1991053280
1_RAND_100000_zero_EU,double,-,3,128,h,7912936,7931249,2020200416
1_RAND_100000_zero_EU,double,-,3,128,H,7905948,7924255,2002812896
1_RAND_100000_zero_EU,double,-,4,64,-,14404056,14420956,3328731700
1_RAND_100000_zero_EU,double,-,4,64,w,6556590,6574806,1812706484
1_RAND_100000_zero_EU,double,-,4,64,W,6436126,6454335,1812706484
1_RAND_100000_zero_EU,double,-,4,64,h,7616884,7634581,1809136820
1_RAND_100000_zero_EU,double,-,4,64,H,7634035,7651757,1809136820
1_RAND_100000_zero_EU,double,-,4,128,-,13972458,13989350,3328731700
1_RAND_100000_zero_EU,double,-,4,128,w,6536078,6554985,1812706484
1_RAND_100000_zero_EU,double,-,4,128,W,6420557,6438765,1812706484
1_RAND_100000_zero_EU,double,-,4,128,h,7655998,7673701,1809136820
1_RAND_100000_zero_EU,double,-,4,128,H,7618815,7636558,1809136820
4_SKEWED_1_100000_zero_EU,float,-,1,64,-,1277907,1284684,231089212
4_SKEWED_1_100000_zero_EU,float,-,1,64,w,1617500,1627133,231489212
4_SKEWED_1_100000_zero_EU,float,-,1,64,W,1743841,1753569,231489212
4_SKEWED_1_100000_zero_EU,float,-,1,64,h,1617593,1627404,231489212
4_SKEWED_1_100000_zero_EU,float,-,1,64,H,1558336,1567935,231489212
4_SKEWED_1_100000_zero_EU,float,-,1,128,-,1209272,1216025,231089212
4_SKEWED_1_100000_zero_EU,float,-,1,128,w,1571803,1581379,231489212
4_SKEWED_1_100000_zero_EU,float,-,1,128,W,1714436,1724144,231489212
4_SKEWED_1_100000_zero_EU,float,-,1,128,h,1647155,1656747,231489212
4_SKEWED_1_100000_zero_EU,float,-,1,128,H,1675404,1685014,231489212
4_SKEWED_1_100000_zero_EU,float,-,2,64,-,2151547,2164245,1712900092
4_SKEWED_1_100000_zero_EU,float,-,2,64,w,819790,836886,1713300092
4_SKEWED_1_100000_zero_EU,float,-,2,64,W,752054,769165,1713300092
4_SKEWED_1_100000_zero_EU,float,-,2,64,h,875932,893025,1713300092
4_SKEWED_1_100000_zero_EU,float,-,2,64,H,796747,813840,1713300092
4_SKEWED_1_100000_zero_EU,float,-,2,128,-,2151479,2164178,1712900092
4_SKEWED_1_100000_zero_EU,float,-,2,128,w,836392,853487,1713300092
4_SKEWED_1_100000_zero_EU,float,-,2,128,W,742814,759919,1713300092
4_SKEWED_1_100000_zero_EU,float,-,2,128,h,880261,897376,1713300092
4_SKEWED_1_100000_zero_EU,float,-,2,128,H,834785,851887,1713300092
4_SKEWED_1_100000_zero_EU,float,-,3,64,-,2196197,2204411,942028096
4_SKEWED_1_100000_zero_EU,float,-,3,64,w,818050,829192,238159808
terminate called after throwing an instance of 'thrust::system::system_error'
  what():  radix_sort: failed on 1st step: an illegal memory access was encountered
4_SKEWED_1_100000_zero_EU,double,-,1,64,-,1351778,1358268,458687448
4_SKEWED_1_100000_zero_EU,double,-,1,64,w,1603748,1614250,459087448
4_SKEWED_1_100000_zero_EU,double,-,1,64,W,1609184,1619667,459087448
4_SKEWED_1_100000_zero_EU,double,-,1,64,h,1539152,1549444,459087448
4_SKEWED_1_100000_zero_EU,double,-,1,64,H,1409647,1419926,459087448
4_SKEWED_1_100000_zero_EU,double,-,1,128,-,1389611,1396091,458687448
4_SKEWED_1_100000_zero_EU,double,-,1,128,w,1526374,1536623,459087448
4_SKEWED_1_100000_zero_EU,double,-,1,128,W,1612556,1622823,459087448
4_SKEWED_1_100000_zero_EU,double,-,1,128,h,1567080,1577344,459087448
4_SKEWED_1_100000_zero_EU,double,-,1,128,H,1504396,1514660,459087448
4_SKEWED_1_100000_zero_EU,double,-,2,64,-,2408629,2422375,3422500152
4_SKEWED_1_100000_zero_EU,double,-,2,64,w,992203,1011444,3422900152
4_SKEWED_1_100000_zero_EU,double,-,2,64,W,885569,904811,3422900152
4_SKEWED_1_100000_zero_EU,double,-,2,64,h,1049715,1068977,3422900152
4_SKEWED_1_100000_zero_EU,double,-,2,64,H,960591,979837,3422900152
4_SKEWED_1_100000_zero_EU,double,-,2,128,-,2394444,2408194,3422500152
4_SKEWED_1_100000_zero_EU,double,-,2,128,w,984778,1004040,3422900152
4_SKEWED_1_100000_zero_EU,double,-,2,128,W,886397,905846,3422900152
4_SKEWED_1_100000_zero_EU,double,-,2,128,h,1048473,1067724,3422900152
4_SKEWED_1_100000_zero_EU,double,-,2,128,H,989134,1008388,3422900152
4_SKEWED_1_100000_zero_EU,double,-,3,64,-,2386257,2402093,1880337404
4_SKEWED_1_100000_zero_EU,double,-,3,64,w,969937,980894,472213116
4_SKEWED_1_100000_zero_EU,double,-,3,64,W,862334,873251,470959740
4_SKEWED_1_100000_zero_EU,double,-,3,64,h,1035214,1046167,472520316
terminate called after throwing an instance of 'thrust::system::system_error'
  what():  radix_sort: failed on 1st step: an illegal memory access was encountered
